id,scene,conversation
revelation_cat_noir_0001,On the streets. Hoaxer's illusion of Marinette as Monarch continues to brainwash every Parisian with their Alliances.,"Alya: I know where to find Marinette for sure, sooner or later! (glances at the bakery)
Cat Noir: We have to find Marinette Dupain-Cheng, m'Lady. And quick, before they all swoop down on her!
Ladybug: The safest and fastest way would be is to defeat Hoaxer!
Cat Noir: But how can we capture her? She's everywhere and nowhere at the same time!
Ladybug: Let's capture someone with an Alliance and take the ring to study how it works!"
revelation_cat_noir_0002,On the streets. Hoaxer's illusion of Marinette as Monarch continues to brainwash every Parisian with their Alliances.,"Monarch: (from his lair) Your guardian will have a difficult time escaping all of these revelations! (laughs maniacally)
Cat Noir: Revelation, m'Lady! Hoaxer's connected to all the Alliance rings!
Ladybug: That's how she located us! (gives the ring back to Roger) DO NOT put it back on. Under any circumstances!"
revelation_cat_noir_0003,On the streets. Hoaxer's illusion of Marinette as Monarch continues to brainwash every Parisian with their Alliances.,"Cat Noir: No problem! I'm great at diverting new audiences
Cat Noir: Paw-don me! I got info on Ladybug and her kitty cat! (runs away as the civilians chase after him)
Ladybug: According to the Lucky Charm, the solution is supposed to be here. But what is it?"
revelation_cat_noir_0004,"On the streets, Cat Noir fends off the civilians under Hoaxer's influence.","Hoaxer: Revelation! (Nathalie's eyes turn red, brainwashing her.) Gabriel Agreste is an alien who hid his flying saucer under the pyramid of the Louvre. He must have other secrets hidden inside his house. Without ever letting him see you, you will use your smartphone, NOT your Alliance, to deliver them to me. And then, you will erase any trace of that transmission. Save the world, dear follower. Reveal Gabriel Agreste's secrets to me!
Cat Noir: It's you and me now, Hoaxer!
Hoaxer: (teleports in front of Cat Noir) Does this look like a tète-à-tète to you, pussy cat?"
revelation_cat_noir_0005,"Back on the streets, a brainwashed civilian is about to tackle Cat Noir when he luckily kicks him away and perches on top of a lamppost. His cat phone beeps, notifying him of a message and reads it.","Cat Noir: No! What are you doing?!
Cat Noir: (reads the message to himself) ""Cat Noir, it's okay. She's going to help us trick Hoaxer.""
Scarabella: (continues to type the message to Cat Noir from behind a chimney) I'm hiding. As soon as I catch her with my yo-yo, get ready to Cataclysm her ring. (closes her bug phone)"
revelator_cat_noir_0001,Underground subway,"Everyone: Pound it! (all fist bump)
Cat Noir: It'll be cool to have a group name, don't you think?
Rena Rouge: The Invincibles?"
revelator_cat_noir_0002,"On the streets. Revelator runs across the rooftops, he drops down in front of a civilian.","Rena Rouge: (Redirects the orb with her flute back to Ladybug) I have a scoop too: In your dreams!
Cat Noir: (He runs to the orb) Cataclysm!
Ladybug: Don't touch the ball!
Cat Noir: If I destroy it, your secret will be safe, m'lady
Ladybug: I'll take care of it. Lucky Charm!"
revelator_cat_noir_0003,"Back on the streets. Cat Noir gets kicked onto the ground. Revelator shoots the illusions of Rena Rouge and Ladybug, making them fade.","Rena Rouge: This is what being lied to feels like, Revelator!
Cat Noir: You lied to me, too?
Ladybug: Only so we could take Revelator by surprise"
revelator_cat_noir_0004,"Back on the streets. Cat Noir gets kicked onto the ground. Revelator shoots the illusions of Rena Rouge and Ladybug, making them fade.","Rena Rouge: It didn't work
Cat Noir: You still know who Ladybug is?
Rena Rouge: Some secrets are heavier than others and I am afraid I won't be able to keep this one
Cat Noir: How come it didn't work, m'lady??"
revelator_cat_noir_0005,"Back on the streets. Cat Noir gets kicked onto the ground. Revelator shoots the illusions of Rena Rouge and Ladybug, making them fade.","Ladybug: You are a good person, kitty. Trust yourself
Cat Noir: But how do I do it?
Ladybug: Remember: There's always room to evolve
Cat Noir: Cataclysm"
revelator_cat_noir_0006,"Back on the streets. Cat Noir gets kicked onto the ground. Revelator shoots the illusions of Rena Rouge and Ladybug, making them fade.","Cat Noir: Miraculous Cat Noir!
Cat Noir: Did it work?
Rena Rouge: (Turns around) Did what work?"
reverser_cat_noir_0001,Somewhere above a river. Reverser is flying with Ladybug still attached to his arm. He stops to throw yet another plane.,"Reverser: Your miraculous are mine!
Cat Noir: Awesome costume! (hits Reverser) Hah! Too bad we'll have to tear it up!
Ladybug: (struggles to get to her feet) Ugh
Cat Noir: Everything okay, m'lady?"
reverser_cat_noir_0002,Somewhere above a river. Reverser is flying with Ladybug still attached to his arm. He stops to throw yet another plane.,"Cat Noir: (distracted) M'lady?
Cat Noir: (scared) Whaaaaaaa...!
Reverser: What's up kitty, got vertigo?"
reverser_cat_noir_0003,In front of Collège Françoise Dupont. Cat Noir gets out of a taxi covered in a blanket.,"Mayor Bourgeois: I'm going to order our satellites to release all the dumpsters back down toward Paris, making our city the biggest trash heap the world has ever known
Cat Noir: Whoa! You drive like a maniac!
Ladybug: Sorry about that. He's not quite himself right now. (closes the door, yo-yo is stuck)"
reverser_cat_noir_0004,In front of Collège Françoise Dupont. Cat Noir gets out of a taxi covered in a blanket.,"Ladybug: (holds onto the railing) Reverser got here first! (looks down at a drawing) Look! The Louvre is in almost every single one of Nathaniel's drawings
Cat Noir: (with shaky voice) Does this mean we're gonna have to take another cab?
Alix: Maybe you should've given him a chance to explain"
reverser_cat_noir_0005,"Inside the Louvre. Alix is skating around, talking to Nathaniel, who's sitting on a bench.","Ladybug: We have to try and talk to him, and we're gonna need you, Nathaniel!
Cat Noir: What about Marinette?
Ladybug: (shocked) We don't have time! Reverser will have to settle for just Nathaniel"
reverser_cat_noir_0006,"Inside the Louvre. Alix is skating around, talking to Nathaniel, who's sitting on a bench.","Ladybug: No way! It's too dangerous
Cat Noir: Actually, I'll just stay here too, so I don't get in the way
Alix: (sneaks up to Cat Noir) Boo!
Cat Noir: AAH!"
reverser_cat_noir_0007,"Inside the Louvre. Alix is skating around, talking to Nathaniel, who's sitting on a bench.","Alix: (offering her hand) It looks to me like you're going to need a helping hand
Cat Noir: You can never get too much help
Alix: (she helps Ladybug up) Nathaniel is my friend. I'm not dropping him
Cat Noir: (Scolding another taxi driver) You're a public health-hazard!"
reverser_cat_noir_0008,"On the ground before the Eiffel Tower. Police are present, the four step out of a cab.","Ladybug: (sighs) Okay!
Cat Noir: M'lady, I'm too scared
Nathaniel: And I don't wanna be reversed"
reverser_cat_noir_0009,"On the ground before the Eiffel Tower. Police are present, the four step out of a cab.","Cat Noir: (screaming) CATACLYSM! (disintegrates Reverser's paper plane)
Cat Noir: Alright, stunt-time!
Alix: Hey, Ladybug, you're gonna need this. (throws her her yo-yo back)"
reverser_cat_noir_0010,"On the ground before the Eiffel Tower. Police are present, the four step out of a cab.","Ladybug: (turns to Marc and Nathaniel) Marc and Nathaniel? By now you realize there was a big misunderstanding, but if you give each other a chance, I'm sure you'll find out how well you can work together
Cat Noir: A bit like you and me, m'lady. (holds up fist for fistbump, Ladybug reciprocates)
Cat Noir and Ladybug: Pound it!"
revolution_cat_noir_0001,"On the rooftops, at sunset. The camera pans from Chloé, or Queen Mayor's golden monument on top of the Arc de Triomphe to Ladybug and Cat Noir, who are seen standing on the roof","Marinette: Where did Mylène and Ivan go?
Cat Noir: Are we still doing nothing?
Ladybug: Well, it's ugly, but Monarch had nothing to do with it"
revolution_cat_noir_0002,"Queen Mayor's ""detention"". Adrien is de-immobilzed in a white arena that switches from being bathed with red to white light depending on the surrounding screens","Adrien: (voice only) Plagg, claws out! (transforms into Cat Noir)
Cat Noir: Cataclysm! (uses his power to break through the floor, creating a hole that leads him down the sewers)
Queen Mayor: (from the screens; red) Ridiculous! You'll always be ridiculous!"
revolution_cat_noir_0003,"Exterior, the Louvre. Queen Mayor stands in front of a podium on a stage before a large crowd of Parisians with lights directed at her","Ladybug: The only power that has value, Chloé, is the power that we use for the common good of the people, and you (points to her) only use your power for yourself
Cat Noir: (raises his hand) Who wants an election to get rid of a dictator?
Ladybug: It's time we teach you how to say the word correctly, Chloé. De-mo-cra-cy!"
revolution_cat_noir_0004,"Exterior, the Louvre. Queen Mayor stands in front of a podium on a stage before a large crowd of Parisians with lights directed at her","Queen Mayor: I won! I'm the greatest! There's nothing you can do now because I'm akumatized!
Cat Noir: It twists my whiskers to say so, m'Lady, but I don't think she's wrong. We are kinda stuck here
Ladybug: We've been waiting for someone to do something from the start but... we were wrong, Cat Noir. It's not up to someone to do something, it's up to everyone! Everyone has to act!"
revolution_cat_noir_0005,"Exterior, the Louvre. Queen Mayor stands in front of a podium on a stage before a large crowd of Parisians with lights directed at her","Ladybug: No! Not now! Not yet!
Cat Noir: M'Lady, your de-transformation is slowing down!
Ladybug: (opens her eyes and realizes Cat Noir's words are true) You can resist, too! We need more time!"
revolution_cat_noir_0006,"Exterior, the Louvre. Queen Mayor stands in front of a podium on a stage before a large crowd of Parisians with lights directed at her","Nino: You're right! Comrades of the Resistance, it's time to come out of the shadows!
Cat Noir: It was an immense pleasure knowing you, Ladybug. Well, not knowing you really because it looks like I'm going to get to know you soon. (grunts) Shoot! I'm completely botching my last superhero lines, m'Lady. Cracking jokes was all I was ever good for
Ladybug: You were perfect, Kitty Cat"
revolution_cat_noir_0007,"Exterior, the Louvre. Queen Mayor stands in front of a podium on a stage before a large crowd of Parisians with lights directed at her","Miss Bustier: No more evil-doing for you! (takes Queen Mayor's sash and rips it in half, releasing the Megakuma and powering down the robots, as well as breaking the Shell-ters that trapped Ladybug, Cat Noir, and everyone else)
Cat Noir: (as he breaks the police robots one by one) Cataclysm! Cataclysm! Cataclysm! Cataclysm!
Ladybug: (opens her yo-yo) Time to de-evilize! (captures the Megakuma) Gotcha! (opens her yo-yo once more to release the purified butterfly) Bye-bye, little butterfly!"
riposte_cat_noir_0001,Louvre Painting Gallery.,"Riposte: Cat Noir!
Cat Noir: A fencing tournament at the Louvre? How come I wasn't invited?
Ladybug: (She gets to her feet and pulls Kagami's saber out of the painting) Let me guess: you were late because you were at the groomers again?
Cat Noir: I was preening myself, M'lady. You know how long it takes cats to get ready
Ladybug: Checkmate, Riposte!"
riposte_cat_noir_0002,Louvre Painting Gallery.,"Ladybug: (Turns to him) You okay, Cat Noir?
Cat Noir: Ladybug!
Riposte: Ready to lose, Ladybug? (She again engages Ladybug in a fight, forcing her downstairs.)
Cat Noir: Cataclysm! (He uses Cataclysm on the bars, rusting them and allowing himself to get through. Cat Noir limps after Ladybug and Riposte.)
Riposte: Of course. (She jumps around near the ceiling of the room until she reaches the sarcophagus) The hour of revenge has struck!"
riposte_cat_noir_0003,King Tut exhibit.,"Ladybug: Grr! Lucky Charm! (A radiator falls down into her hands.) A radiator?
Cat Noir: Great. That should really heat things up
Ladybug: Hmph. (Ladybug's eyes alight on Riposte's sword.) The akuma has to be in her sword!
Cat Noir: Then why don't we get to the point?
Ladybug: (She gives a small laugh.)
Cat Noir: Grrr, she's too quick!
Ladybug: I need your belt, Cat Noir!
Cat Noir: Get ready! (He removes his belt as he and Ladybug rush Riposte again.) En garde! (As he throws her the belt, she throws him the radiator, which he then holds out so Riposte runs it through. Ladybug hooks Cat Noir's belt around the guard of Riposte's sword.)
Ladybug: Prêt...!"
riposte_cat_noir_0004,King Tut exhibit.,"Cat Noir: Pound it!
Cat Noir: Gotta go. Have a vet's appointment to get to. Take care of the young lady, will you? (He runs out of sight.)
Ladybug: (approaches Kagami and kneels in front of her, putting a hand on her shoulder) Everything's okay
Cat Noir: (Hastily ducks out of sight behind a cat statue and whispers) Claws in"
